image_id,file_path,canonical_class,food_family,width,height,source_type,annotated,review_status
VNFOOD_000338,images/srcB_243_jpg.rf.e722c3a27d6d7f55d232e532beec8c0b.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000339,images/srcB_244_jpg.rf.49050820fde7451ac61e751982cb05df.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000340,images/srcB_245_jpg.rf.5f10b2a4db0344f07df52070c684b274.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000341,images/srcB_245_jpg.rf.906d2760d4cf9e71a1d22522ac71c1f8.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000342,images/srcB_245_jpg.rf.d743a1e998c019d895dae5f048fb9d6f.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000343,images/srcB_248_jpg.rf.2768c39183d18b966c1432778ad124ba.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000344,images/srcB_248_jpg.rf.80f952f9e7b71c4afe13ca5ae959fc2c.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000345,images/srcB_249_jpg.rf.79bf4884c6426d4614f8135ae2df417f.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000346,images/srcB_24_jpg.rf.8eb4abe19a32e47543f0794cadc200b4.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000347,images/srcB_251_jpg.rf.424ed4ab5fee653dfde539619aa231fc.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000348,images/srcB_251_jpg.rf.a909a0dda5aaaa920d2564b10cfad783.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000349,images/srcB_252_jpg.rf.540323e656cb028b8b7a62067d4d42a6.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000350,images/srcB_253_jpg.rf.733d7f1ca2afd23d36d8ce04d6713930.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000351,images/srcB_253_jpg.rf.73b096bb9b0ca055493df89db0e31ee4.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000352,images/srcB_253_jpg.rf.aeca398c291d4a77809da35d5824be0e.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000353,images/srcB_253_jpg.rf.e8e6197481ee2e417a21697170ffb8b0.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000354,images/srcB_254_jpg.rf.61aa4524271200b23b44539005d5ee91.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000355,images/srcB_255_jpg.rf.b30948d3ce96ad474f06741c401ed8c6.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000356,images/srcB_256_jpg.rf.e78f1c2cdbadabf0889cdc4e86c847ec.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000357,images/srcB_257_jpg.rf.bb3f2f7d53cc552da860223b3dc17905.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000358,images/srcB_258_jpg.rf.3536904c6cf8197106d65e0c90f2cfa7.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000359,images/srcB_258_jpg.rf.7f6a8206dc5920d7cb4f814c84de5a1c.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000360,images/srcB_258_jpg.rf.cc2e4b5c8887c83c5a922d9ba7219666.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000361,images/srcB_259_jpg.rf.ae80feecf3afc016503316362a17ec58.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000362,images/srcB_25_jpg.rf.84e4c0a2e264952e44e44478a6033a8a.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000363,images/srcB_25_jpg.rf.ce7ac5773804648652307a6c04f8ecd1.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000364,images/srcB_261_jpg.rf.4d54b87e573afcd2a8449c4e34e201c4.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000365,images/srcB_261_jpg.rf.90534c708293a56079675a071322fb69.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000366,images/srcB_262_jpg.rf.1791e0a9e576036200cb2c2438a642cc.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000367,images/srcB_264_jpg.rf.2d579fbab1463c592e46291d9e8f5e37.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000368,images/srcB_264_jpg.rf.c7bd200cb6811b51ba8665360da616aa.jpg,phở,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000369,images/srcB_266_jpg.rf.cf56fd8cee21e6327ffa9ef8b7b4d6f0.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000370,images/srcB_267_jpg.rf.ba1a6790bc0b9e132b8bacb0eca01435.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000371,images/srcB_267_jpg.rf.c7350df47ca5acfc893c843fa676d92b.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000372,images/srcB_268_jpg.rf.ce4813e3e0d98f3f7cbf412557a09ea2.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000373,images/srcB_269_jpg.rf.4889dddfe7c54a8c5a71cfab60bf6a83.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000374,images/srcB_269_jpg.rf.8ffe59d4aa14df70df66915b044c4058.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000375,images/srcB_269_jpg.rf.e865a5f3f7d882c0076b17c1dfa6f9e4.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000376,images/srcB_26_jpg.rf.e5c16f886aef59be9ecdb29eab85f8ae.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000377,images/srcB_26_jpg.rf.f72ac97746a555174875652a985cd4d2.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000378,images/srcB_270_jpg.rf.2e29e989ddb42e457db27ca9e9b2b9b3.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000379,images/srcB_270_jpg.rf.9c5b61fb08558d1458d45c89e44267d4.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000380,images/srcB_271_jpg.rf.55bd3639dba1a8eeab3abbb4c9636cad.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000381,images/srcB_271_jpg.rf.95ecf9a41fa542b26c2855c99a59aaa6.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000382,images/srcB_271_jpg.rf.c5b5d446f776c46ccab90a7540d662e0.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000383,images/srcB_273_jpg.rf.55a340c25d28ebe3abb966f7eb51a35e.jpg,bánh canh,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000384,images/srcB_273_jpg.rf.84a45b247bd2d21cbb1ea26c21002166.jpg,cá chiên,seafood,640,640,web_scrape_B,True,verified
VNFOOD_000385,images/srcB_273_jpg.rf.a83f6858a30881e5d3f4e91e702b98b6.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000386,images/srcB_274_jpg.rf.0b381582fb94fc84b122c9917b3d7f7c.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000387,images/srcB_274_jpg.rf.7cce9ac5f5019c60a611ba0fed443af1.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000388,images/srcB_274_jpg.rf.9197f8b2ff08ab56b1c06aac1ed5ea56.jpg,bánh cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000389,images/srcB_274_jpg.rf.dd532a984eb6c2dc40a37c9c0d8fdb8a.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000390,images/srcB_275_jpg.rf.8779280607df2d76984cdbdf4cdc6df2.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000391,images/srcB_275_jpg.rf.d79d45c146a06874ab047568d46ec0d9.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000392,images/srcB_278_jpg.rf.6b4b25760984d1cee431e000e3307e3a.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000393,images/srcB_278_jpg.rf.8672baefd1efcb6917677c5f1d8c2c7e.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000394,images/srcB_279_jpg.rf.4e1358f6608a8c3e76a67d013ff188ec.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000395,images/srcB_279_jpg.rf.c353973f7d289690b7457c6ce13729e0.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000396,images/srcB_281_jpg.rf.b02cd46981fe2f599809560e0dbf8025.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000397,images/srcB_282_jpg.rf.06baf1a95786a34cf368dbbd1b12c5a4.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000398,images/srcB_282_jpg.rf.a80cb575614ae59fce6b1bdb9ddb7784.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000399,images/srcB_283_jpg.rf.336caf269cfc01db8d60d6d1b8202532.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000400,images/srcB_283_jpg.rf.5246874f0935919ef891a06b91c879cb.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000401,images/srcB_284_jpg.rf.3b77996a431883e6374be5dcbec8b8c8.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000402,images/srcB_284_jpg.rf.40e4d93533aebd98b5f18fed0fb3f0c9.jpg,bánh cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000403,images/srcB_284_jpg.rf.588488950bc51bd1c51baf61088c9816.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000404,images/srcB_284_jpg.rf.a4d36789e0b1600448399119652ccdcc.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000405,images/srcB_284_jpg.rf.bf4bab76ce803d6b13d62a96a3721410.jpg,bánh đúc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000406,images/srcB_285_jpg.rf.db5e37304d2083e798f23e1b7acd0413.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000407,images/srcB_286_jpg.rf.03b3a2ba65e02129ffc90b8393a1ef01.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000408,images/srcB_286_jpg.rf.c60defdf086a95cb6bce6165651bf7b8.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000409,images/srcB_287_jpg.rf.f31da15f67c848a609acfcee56a363d8.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000410,images/srcB_288_jpg.rf.45a50ac0ed4ce4da549561c19e23b79c.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000411,images/srcB_288_jpg.rf.82544f1b025b921dff9db165c0da0529.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000412,images/srcB_288_jpg.rf.ac0fb305948bc66402ccb2c45be2caeb.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000413,images/srcB_288_jpg.rf.db6d63023c6a2d73077d8300f88b719a.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000414,images/srcB_289_jpg.rf.1493cd95038aa6907ed52b68efb0660a.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000415,images/srcB_289_jpg.rf.2f4f8c2c329a18b29f86c187a60e7d6c.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000416,images/srcB_28_jpg.rf.ae57dfabbddfdf083eb5d061cb80baba.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000417,images/srcB_28_jpg.rf.b2724a116aa9cf02392c4420572ee8ed.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000418,images/srcB_290_jpg.rf.f4536dba34a202aeaffce146c0f5415e.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000419,images/srcB_290_jpg.rf.fb86cb51b09c629cd361f0bdd1e40475.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000420,images/srcB_292_jpg.rf.f837125cd0f0dc3277d9bf6b62195202.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000421,images/srcB_293_jpg.rf.25f8b203961d8ae35f619cef6924620a.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000422,images/srcB_293_jpg.rf.4ace778199abda24731a3bc5a89f1b9b.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000423,images/srcB_294_jpg.rf.88c717622466ef753425c2edb5f241b2.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000424,images/srcB_294_jpg.rf.e919e0c6c929cf3c7391c5c750337503.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000425,images/srcB_296_jpg.rf.53b308eacaa76b0bb46469bd69a290e4.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000426,images/srcB_298_jpg.rf.ba1311851c6027a74276c72b979a64da.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000427,images/srcB_298_jpg.rf.f2fcc169fca39c6b5871b847be1d2d25.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000428,images/srcB_29_jpg.rf.be3f5f6efec8a84be496f8aebe112522.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000429,images/srcB_300_jpg.rf.56bcdd9b209f58be49eb44f35029df04.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000430,images/srcB_302_jpg.rf.5504d0f34a0d8d5308654c34b522fec9.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000431,images/srcB_302_jpg.rf.d4472b5e74dbb4046f848807a12c2ce8.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000432,images/srcB_303_jpg.rf.a9456d5ef682fb6eeaf0ee9b56fb6d8d.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000433,images/srcB_303_jpg.rf.ce0d47a1b60c342be8c2a5e8098e415d.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000434,images/srcB_303_jpg.rf.d84332efd3c11565a9b9de1ac889b2e2.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000435,images/srcB_304_jpg.rf.0247422ee71ce2f0e3f44e195b84ee83.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000436,images/srcB_304_jpg.rf.4014a2d904039e7570df5b9b3164057d.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000437,images/srcB_306_jpg.rf.52b0d38c051d96f5561fdc3c9d553f44.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000438,images/srcB_308_jpg.rf.236f2e69bb27c49cf26156a3487350a3.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000439,images/srcB_308_jpg.rf.2e9e6ebf976736fd6401ebfd65c93ab9.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000440,images/srcB_308_jpg.rf.5fed3fde003bfb36c757c3c8efec12ce.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000441,images/srcB_308_jpg.rf.b2193490ea8c0314ef063e4f5c4a1f94.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000442,images/srcB_309_jpg.rf.5c8127732030dfaf9dc7456fd73d23ed.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000443,images/srcB_309_jpg.rf.5d04acba8a9759ddb54a6d1350aaf2a7.jpg,bánh cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000444,images/srcB_30_jpg.rf.118900a355429cd58cdb1492c11ec140.jpg,phở,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000445,images/srcB_30_jpg.rf.43ce339dc23ae5c1799b1da5f34576a9.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000446,images/srcB_310_jpg.rf.11365c25cf7c46a10eb48e3df3b5dcf3.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000447,images/srcB_310_jpg.rf.bc6f7e76e3e9225113011111f7cd3317.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000448,images/srcB_310_jpg.rf.f87d401532b2daba48760009ad082258.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000449,images/srcB_311_jpg.rf.6edbb248715661cee0620188a670fe98.jpg,bún riêu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000450,images/srcB_312_jpg.rf.2d821cc23a051a6f14369f4c1e387763.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000451,images/srcB_313_jpg.rf.36dda070c1f9b27d76314f7b667e216e.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000452,images/srcB_313_jpg.rf.62e9cb67e60899df2ab7c7641e1253c2.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000453,images/srcB_314_jpg.rf.9e7edc699c5c7e3da5977fa47d39055c.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000454,images/srcB_315_jpg.rf.29ff8dedc14a3342fdee26e36c698558.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000455,images/srcB_315_jpg.rf.7637cc3fddaae6983bb0bbd5d0eaaadd.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000456,images/srcB_315_jpg.rf.fec1ace6695c10bc0367b5332c12c910.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000457,images/srcB_317_jpg.rf.fe430b5abecd59b9012cccaf7a1f1aba.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000458,images/srcB_318_jpg.rf.2efc1e338204694e0e6e0e16ef8a20de.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000459,images/srcB_319_jpg.rf.dc30630f2cc284024c81879477b38f1e.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000460,images/srcB_31_jpg.rf.69a7813a26656db02184aa7903cb6a2b.jpg,rau sống,salad_vegetable,640,640,web_scrape_B,True,verified
VNFOOD_000461,images/srcB_320_jpg.rf.e2062676639eedbb654fa683c9022d46.jpg,món ăn khác,other,640,640,web_scrape_B,True,verified
VNFOOD_000462,images/srcB_321_jpg.rf.410e29104f65826eaa3d3bfdeae637fa.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000463,images/srcB_321_jpg.rf.a446fca6398d70610e6c9edfb4fd4ec5.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000464,images/srcB_321_jpg.rf.aee00b722f2bbac275f8b2a236665dac.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000465,images/srcB_322_jpg.rf.3ba5bdc4650e51b46c42d7bf49fe9df6.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000466,images/srcB_322_jpg.rf.df92814cbb8fae84e5cb86a39058115e.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000467,images/srcB_323_jpg.rf.647c219aab713e97d2676a79ab77e350.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000468,images/srcB_323_jpg.rf.c5addbece91a149d3c46805a656873b2.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000469,images/srcB_328_jpg.rf.2439e3996d9cb5470621d5ef560e8db9.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000470,images/srcB_329_jpg.rf.eca53c7323e3c620c1f2a6073150f511.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000471,images/srcB_32_jpg.rf.71931d4cfe7b31507c1d80682338aced.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000472,images/srcB_331_jpg.rf.9dbdcdbde0a23d029c8c1fa50286b977.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000473,images/srcB_331_jpg.rf.b8835cb24aab7802b514a21645bc7ab5.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000474,images/srcB_333_jpg.rf.64cbf71383692bb5000aa78b0e1a9949.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000475,images/srcB_333_jpg.rf.918ab987a0e629bd2f9ce0c00d8a8e3e.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000476,images/srcB_334_jpg.rf.0e6470803281e87543a240e5b93556a7.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000477,images/srcB_334_jpg.rf.1c6a99b3a27acbb3700720e846bccbde.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000478,images/srcB_334_jpg.rf.8d4ef1659af0a09b23893478de141c21.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000479,images/srcB_335_jpg.rf.1ccf3238ea2154fe198c75c5189da3f6.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000480,images/srcB_336_jpg.rf.367165fb1d1e597d496ee57edc731e5d.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000481,images/srcB_336_jpg.rf.b13e5364990b5d004aece4ba5552ce4c.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000482,images/srcB_337_jpg.rf.1d8d8e86d47f04be3f2052b47a427abd.jpg,bánh tráng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000483,images/srcB_337_jpg.rf.215e8f7e4dc790e0183e6a7a6b2793b0.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000484,images/srcB_337_jpg.rf.2c5ad19505bfd6e4b2195729f5a35118.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000485,images/srcB_338_jpg.rf.28fb8cd1d1f07123c42c6ca553bd6a82.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000486,images/srcB_338_jpg.rf.6712ee9caa388133effc208fab6ed982.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000487,images/srcB_339_jpg.rf.4b78cc8fd7f7cbb363a4351c13f85a6f.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000488,images/srcB_339_jpg.rf.563e1c7c5a1878a4757ecaf2e6b041c1.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000489,images/srcB_339_jpg.rf.73ee85f17367bc891350cd2fd5046fdc.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000490,images/srcB_339_jpg.rf.96cf73c38835c6cac4822be1657257f9.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000491,images/srcB_339_jpg.rf.adf5f0153ff8f81f3c3ad24a1027b189.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000492,images/srcB_33_jpg.rf.7dcf0d17f354d29a03b7d96f117187df.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000493,images/srcB_340_jpg.rf.945b7201368d3261b362c2c83b4e6792.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000494,images/srcB_340_jpg.rf.9ab4bc1c3a611e21260b39d1a35091b2.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000495,images/srcB_341_jpg.rf.a6502dfe759e3b9c2cb81fea4003058a.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000496,images/srcB_341_jpg.rf.cbb4afca088b2033b25ab4b15fd2711d.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000497,images/srcB_342_jpg.rf.fca4105d75faed342b4831ec50682058.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000498,images/srcB_343_jpg.rf.67a67c54bf047f524816ffd9b5e1b181.jpg,cá chiên,seafood,640,640,web_scrape_B,True,verified
VNFOOD_000499,images/srcB_348_jpg.rf.46dda9cc0955815855a4055789df74f3.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000500,images/srcB_349_jpg.rf.7fcc7ab14348db4e7b9bc393d518e190.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000501,images/srcB_349_jpg.rf.b39916297dbeeee121f07fef3ec74d39.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000502,images/srcB_350_jpg.rf.1d87965b9a0f353f5157a8e91b9e2f86.jpg,heo quay,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000503,images/srcB_350_jpg.rf.683ea1dee02208db4998293ffe081906.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000504,images/srcB_351_jpg.rf.9208e64a72e4cb13b77db0613f4c2f90.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
